mean_simid,min_simid,max_simid,var_simid,mean_exprid,min_exprid,max_exprid,var_exprid,mean_repid,min_repid,max_repid,var_repid,mean_pubid,min_pubid,max_pubid,var_pubid,mean_gid,min_gid,max_gid,var_gid,mean_tnobs,min_tnobs,max_tnobs,var_tnobs,mean_nobs,min_nobs,max_nobs,var_nobs,mean_mean,min_mean,max_mean,var_mean,mean_var,min_var,max_var,var_var,mean_stddev,min_stddev,max_stddev,var_stddev,mean_sei,min_sei,max_sei,var_sei,mean_pvalue,min_pvalue,max_pvalue,var_pvalue,mean_effect,min_effect,max_effect,var_effect,mean_var_effect,min_var_effect,max_var_effect,var_var_effect,mean_se_effect,min_se_effect,max_se_effect,var_se_effect,mean_sig,min_sig,max_sig,var_sig,mean_side,min_side,max_side,var_side,mean_is_hacked,min_is_hacked,max_is_hacked,var_is_hacked,mean_is_candidate,min_is_candidate,max_is_candidate,var_is_candidate,simulation_parameters_save_meta,experiment_parameters_data_strategy_measurements_means_1,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,experiment_parameters_data_strategy_measurements_sigma_3_1,journal_parameters_review_strategy_name,simulation_parameters_progress,experiment_parameters_data_strategy_measurements_sigma_1_0,journal_parameters_review_strategy_alpha,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,journal_parameters_meta_analysis_metrics_1_name,researcher_parameters_probability_of_being_a_hacker,researcher_parameters_research_strategy_stashing_policy_0,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,simulation_parameters_update_config,simulation_parameters_save_overall_summaries,experiment_parameters_n_obs,experiment_parameters_n_reps,experiment_parameters_n_conditions,simulation_parameters_master_seed,experiment_parameters_data_strategy_measurements_sigma_1_3,researcher_parameters_research_strategy_initial_selection_policies_0_0,experiment_parameters_data_strategy_measurements_means_0,journal_parameters_meta_analysis_metrics_0_name,journal_parameters_review_strategy_side,experiment_parameters_data_strategy_measurements_sigma_0_0,journal_parameters_meta_analysis_metrics_1_alpha,experiment_parameters_data_strategy_measurements_sigma_0_3,experiment_parameters_test_strategy_name,journal_parameters_meta_analysis_metrics_0_estimator,researcher_parameters_research_strategy_name,simulation_parameters_log_level,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,experiment_parameters_data_strategy_measurements_sigma_3_3,experiment_parameters_data_strategy_measurements_sigma_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,experiment_parameters_data_strategy_measurements_sigma_1_1,experiment_parameters_test_strategy_var_equal,journal_parameters_review_strategy_pub_bias_rate,journal_parameters_max_pubs,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,experiment_parameters_test_strategy_alternative,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_data_strategy_measurements_means_2,simulation_parameters_save_rejected,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,experiment_parameters_effect_strategy_name,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,experiment_parameters_data_strategy_measurements_dist,experiment_parameters_data_strategy_measurements_sigma_2_1,experiment_parameters_data_strategy_measurements_sigma_1_2,simulation_parameters_n_sims,experiment_parameters_data_strategy_measurements_sigma_0_1,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,experiment_parameters_data_strategy_measurements_sigma_3_2,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_2_3,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,simulation_parameters_save_pubs_per_sim_summaries,simulation_parameters_output_prefix,experiment_parameters_data_strategy_name,experiment_parameters_n_dep_vars,experiment_parameters_data_strategy_measurements_means_3,experiment_parameters_data_strategy_measurements_sigma_3_0,experiment_parameters_test_strategy_alpha,simulation_parameters_save_all_pubs,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0,experiment_parameters_data_strategy_measurements_sigma_2_0,experiment_parameters_data_strategy_measurements_sigma_2_2
499.493286,0.0,999.0,83336.835938,11.499989999999999,0.0,23.0,47.918715999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,0.001977,-0.9088120000000001,0.833987,0.040117,0.996927,0.23739899999999997,2.782146,0.082863,0.9881049999999999,0.48723599999999995,1.667976,0.02058,0.197621,0.097447,0.333595,0.0008230000000000001,0.500522,1.2e-05,0.999974,0.083736,0.002261,-1.382932,1.191244,0.083161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041670000000000006,0.0,1.0,0.004149,0.0075,-1.0,1.0,0.999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,25,1,2,1628090567424871,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0,24,,TwoSided,effect > 0,0.0,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,023e5ee7-580f-4405-8c27-aba9af049328,LinearModel,2,0.0,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,20.100544,0.0,60.0,151.256912,1.992088,0.0,4.0,2.1761060000000003,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,1.092014,0.07788099999999999,2.284611,0.072918,0.803599,0.03913,3.644542,0.147071,0.871451,0.19781400000000002,1.909068,0.044172,0.275577,0.062554,0.6037,0.004417,0.008158,0.0,0.35820100000000005,0.00039,1.5945559999999999,0.421691,3.8008019999999996,0.129472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76575,0.0,1.0,0.179384,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,10,5,2,1628091529500643,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.75,24,effect < 0,TwoSided,effect > 0,0.8,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,024e46f7-9825-48d0-9f60-46ac00ea8969,LinearModel,2,0.8,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.500022,0.0,24.0,47.919754,0.515083,0.0,4.0,1.7429310000000002,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,1.03902,0.33087300000000003,1.8762869999999998,0.041738,0.9848299999999999,0.189184,2.72943,0.1023,0.979389,0.434953,1.6520990000000002,0.025633,0.218998,0.097258,0.36941999999999997,0.001282,0.006816,0.0,0.049985,0.000113,1.103025,0.6402140000000001,2.64831,0.08533400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,20,5,2,1628091171833621,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.95,24,effect < 0,TwoSided,effect > 0,1.0,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,028e85ff-3f2d-4959-91d8-a77884f0baf1,LinearModel,2,1.0,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,26.373878,0.0,81.0,264.791168,1.980246,0.0,4.0,2.063524,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.737776,-0.917401,2.187649,0.14744000000000002,0.750496,0.001784,4.935219999999999,0.319662,0.8097810000000001,0.042236,2.221535,0.09475499999999999,0.362144,0.018888,0.993501,0.018951,0.10803199999999999,4e-06,0.992891,0.02305,1.5140209999999998,-0.28167600000000004,7.087085000000001,0.428254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598082,0.0,1.0,0.24039000000000002,0.997142,-1.0,1.0,0.005659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,5,5,2,1628091279164978,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.75,24,effect < 0,TwoSided,effect > 0,0.30000000000000004,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,02dbff4b-707f-479b-904c-6e33536db39e,LinearModel,2,0.30000000000000004,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.617417999999999,0.0,26.0,48.96022,1.6154979999999999,0.0,4.0,2.9954560000000003,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,1.071934,0.11885599999999999,2.404574,0.071865,0.91489,0.045677999999999996,3.5413639999999997,0.183948,0.9304469999999999,0.213725,1.881851,0.04916,0.294232,0.06758600000000001,0.595094,0.004915999999999999,0.017422999999999998,0.0,0.408988,0.000371,1.340039,0.37807199999999996,4.416285,0.124178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971295,0.0,1.0,0.027885000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,10,5,2,1628091172591673,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.25,24,effect < 0,TwoSided,effect > 0,0.9,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,02f03dbe-854d-4d9d-a639-61c305a13195,LinearModel,2,0.9,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.499989999999999,0.0,23.0,47.918715999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,0.9019969999999999,0.336597,1.474897,0.020013999999999997,0.9997,0.316684,2.036155,0.041772000000000004,0.9946360000000001,0.562747,1.426939,0.010403,0.140663,0.079584,0.2018,0.00020800000000000001,0.001576,0.0,0.438438,0.000118,0.909234,0.155602,1.764111,0.045146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994534,0.0,1.0,0.005429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,50,1,2,1628092461158478,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0,24,,TwoSided,effect > 0,0.9,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,032d93de-af61-4d16-98a4-6c45c3c11280,LinearModel,2,0.9,0.0,0.05,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,76.928543,0.0,248.0,2235.501709,2.009398,0.0,4.0,2.013666,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,1.179425,0.012476000000000001,2.279714,0.079114,0.70296,0.038883999999999995,3.173167,0.12300499999999999,0.8136329999999999,0.197191,1.781339,0.040963,0.257294,0.062357,0.5633090000000001,0.004096,0.005185,0.0,0.43276800000000004,0.000292,1.9353209999999998,0.358861,4.6013,0.21203699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7247100000000001,0.0,1.0,0.19951300000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,10,5,2,1628089167853980,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.95,24,effect < 0,TwoSided,effect > 0,0.8,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,0369c387-3b06-4ba8-a93a-60a38653d85c,LinearModel,2,0.8,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,15.403521,0.0,43.0,87.449669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,0.40365,-0.10398199999999999,0.955318,0.019969999999999998,0.999815,0.356929,1.94497,0.039979,0.994909,0.597435,1.394622,0.009977,0.140702,0.08449,0.197229,0.0002,0.14435599999999998,0.0,0.999876,0.046173,0.409792,-0.41261899999999996,1.335676,0.043864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079792,0.0,1.0,0.073429,0.9578409999999999,-1.0,1.0,0.08255900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,50,1,2,1628089715930574,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.25,24,,TwoSided,effect > 0,0.4,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,03793afc-49d9-4cac-8440-2b4974571349,LinearModel,2,0.4,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,15.569672,0.0,43.0,90.126251,1.99275,0.0,4.0,1.9995290000000001,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,0.182553,-0.5845229999999999,0.9883069999999999,0.036517,0.977349,0.21079499999999998,2.770714,0.10253499999999999,0.975454,0.459124,1.6645459999999999,0.025838,0.21811799999999998,0.102663,0.372204,0.001292,0.32256999999999997,2.2e-05,0.9999709999999999,0.065964,0.37843499999999997,-0.43423199999999995,1.531585,0.050707999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001542,0.0,1.0,0.001539,0.935742,-1.0,1.0,0.124378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,20,5,2,1628091185276051,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.25,24,effect < 0,TwoSided,effect > 0,0.0,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,03b39278-1bef-496e-a12b-90eee7f68fa6,LinearModel,2,0.0,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.499989999999999,0.0,23.0,47.918715999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,0.100662,-0.43063900000000005,0.712775,0.019706,1.000335,0.378804,2.045401,0.04057,0.995115,0.615471,1.430175,0.010081,0.14073,0.087041,0.202257,0.000202,0.461466,1.8e-05,0.9998469999999999,0.087239,0.10090700000000001,-0.648712,0.9011379999999999,0.040608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001583,0.0,1.0,0.0015810000000000002,0.383417,-1.0,1.0,0.8530280000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,50,1,2,1628091220168302,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0,24,,TwoSided,effect > 0,0.1,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,03f2e6ae-8591-4b9f-a661-5fa2f26b4901,LinearModel,2,0.1,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,23.954832,0.0,77.0,214.86994900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,0.103549,-0.798489,1.001493,0.040889999999999996,0.999447,0.20747,2.819948,0.083937,0.989296,0.455488,1.67927,0.020738999999999997,0.19785899999999998,0.091098,0.335854,0.0008300000000000001,0.476864,5e-05,0.999957,0.08680399999999999,0.108231,-1.100492,1.259499,0.087699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014583,0.0,1.0,0.014371,0.278,-1.0,1.0,0.9227549999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,25,1,2,1628091213445169,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0.5,24,,TwoSided,effect > 0,0.1,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,03f3794e-c828-4fcc-85f3-53c993e991ea,LinearModel,2,0.1,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.499989999999999,0.0,23.0,47.918715999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,0.49963599999999997,-0.090075,1.157846,0.019901,1.000225,0.331727,2.248704,0.041241,0.994974,0.5759569999999999,1.499568,0.010249,0.14071,0.081453,0.212071,0.000205,0.07582699999999999,0.0,0.9994940000000001,0.02241,0.5045930000000001,-0.231312,1.381974,0.042041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145375,0.0,1.0,0.124247,0.9896719999999999,-1.0,1.0,0.020561000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,50,1,2,1628091927661601,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,,1.0,True,0,24,,TwoSided,effect > 0,0.5,False,,,StandardizedMeanDifference,,mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,,False,04012b89-f6dc-4f68-8736-52eddeba5e16,LinearModel,2,0.5,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,162.827316,0.0,571.0,10279.740234,2.005502,0.0,4.0,2.032051,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,0.555819,-0.21343099999999998,1.376364,0.034919,0.8434440000000001,0.140761,2.802382,0.078312,0.9059370000000001,0.375182,1.674031,0.022723,0.202574,0.083893,0.374325,0.0011359999999999999,0.019181,0.0,0.987165,0.004696,1.010066,-0.12763,2.2531369999999997,0.047812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757520000000001,0.0,1.0,0.10881700000000001,0.9994129999999999,-1.0,1.0,0.000833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,20,5,2,1628090687428039,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.99,24,effect < 0,TwoSided,effect > 0,0.2,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,041a1aec-cb67-42eb-929c-45fb08e6d9a8,LinearModel,2,0.2,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,74.807793,0.0,244.0,2156.553223,2.007144,0.0,4.0,2.020741,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.952591,-0.589186,2.623275,0.162629,0.654971,0.003159,4.762092,0.293321,0.748291,0.056205,2.1822220000000003,0.09503500000000001,0.334646,0.025136000000000002,0.9759190000000001,0.019007,0.069293,1e-06,0.986016,0.013168000000000001,2.029301,-0.343387,8.328609,0.936586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429792,0.0,1.0,0.245081,0.999444,-1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,5,5,2,1628090526595406,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.9,24,effect < 0,TwoSided,effect > 0,0.5,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,041b1cc7-5658-4d80-8f32-f6312a14349a,LinearModel,2,0.5,0.0,0.005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,11.499989999999999,0.0,23.0,47.918715999999996,1.91283,0.0,4.0,2.530175,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,1.149665,0.387705,1.9782990000000003,0.036126,0.9161090000000001,0.173647,2.539259,0.084096,0.945227,0.41671,1.593505,0.022654,0.21135900000000002,0.093179,0.356319,0.0011330000000000001,0.000478,0.0,0.06097,2e-06,1.375523,0.610633,3.093424,0.052367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817583,0.0,1.0,0.149147,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.0005,min(pvalue),EggersTestEstimator,0,all,sig,True,True,20,5,2,1628089414236912,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0,24,effect < 0,TwoSided,effect > 0,1.0,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,04278eed-6183-4e89-9b34-e57e45292646,LinearModel,2,1.0,0.0,0.0005,True,effect > 0,0.0,1.0
499.493286,0.0,999.0,83336.835938,59.629307,0.0,202.0,1360.674194,2.0021880000000003,0.0,4.0,2.041491,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,0.271369,-0.582609,1.031176,0.040287,0.9292360000000001,0.145689,2.4134290000000003,0.09310299999999999,0.951082,0.38169200000000003,1.5535219999999998,0.024681,0.212669,0.085349,0.347378,0.001234,0.171376,1e-05,0.999807,0.054665,0.578955,-0.399468,1.611186,0.071233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568999,0.0,1.0,0.24524899999999997,0.969255,-1.0,1.0,0.06055700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,effect > 0,0.0,SignificantSelection,False,0.5,0.05,min(pvalue),EggersTestEstimator,0,all,sig,True,True,20,5,2,1628093219145065,0.0,id == 2,0.0,RandomEffectEstimator,0,1.0,0.1,0.0,TTest,DL,DefaultResearchStrategy,off,max(pvalue),1.0,0.0,effect > 0,1.0,True,0.9,24,effect < 0,TwoSided,effect > 0,0.0,False,first,max(pvalue),StandardizedMeanDifference,min(pvalue),mvnorm_distribution,0.0,0.0,1000,0.5,effect < 0,0.5,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.5,sig,False,0459d21b-afc7-4458-bae7-69798b16e31a,LinearModel,2,0.0,0.0,0.05,True,effect > 0,0.0,1.0
